id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,booking_date,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,day_of_week,day_type_Weekday,day_type_Weekend,Number of Days Booked,Booking Rate,Booking Rate Category
16408376.0,Modern East Austin Loft close to downtown,2538728.0,Natalia,78702,30.25964,-97.71984,Entire home/apt,153.0,4.0,42.0,2022-11-05,0.74,1.0,29.0,4.0,2022-11-05,5,False,True,336.0,92.05479452054794,High
15603943.0,Master In Modern House,26022847.0,Julian,78721,30.28048,-97.6776,Private room,52.0,2.0,26.0,2019-10-20,0.37,3.0,0.0,0.0,2019-10-20,6,False,True,365.0,100.0,High
15609359.0,One bedroom SOCO apartment all to yourself,89924746.0,Ladene,78745,30.19861,-97.77178,Entire home/apt,20.0,7.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
16427486.0,Spacious Downtown House w/ great backyard!,215755.0,Aaron & Friends,78704,30.24059,-97.73727,Entire home/apt,282.0,3.0,12.0,2022-10-24,0.17,2.0,38.0,2.0,2022-10-24,0,True,False,327.0,89.58904109589041,High
16464205.0,"On Rock Rose, perfect New Year Spot.",99735898.0,Kevin,78758,30.40163,-97.72479,Entire home/apt,300.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
15216392.0,Huge in Zilker!,50750528.0,Eric,78704,30.25347,-97.778,Entire home/apt,625.0,2.0,61.0,2019-06-09,0.82,1.0,0.0,0.0,2019-06-09,6,False,True,365.0,100.0,High
15613286.0,1 Bedroom Apartment near SOCO,68292669.0,Toni,78704,30.22613,-97.76074,Entire home/apt,73.0,2.0,6.0,2017-09-10,0.09,1.0,0.0,0.0,2017-09-10,6,False,True,365.0,100.0,High
15220915.0,Cozy east side bungalow,96724294.0,Roderick,78723,30.30076,-97.68366,Entire home/apt,151.0,2.0,368.0,2022-12-11,4.9,1.0,156.0,88.0,2022-12-11,6,False,True,209.0,57.26027397260274,Medium
15616228.0,Private Cabin with Pool. Perfect Getaway!,100223657.0,Laura,78747,30.11512,-97.69668,Entire home/apt,323.0,1.0,0.0,2022-11-13,1.603915943353132,2.0,90.0,0.0,2022-11-13,6,False,True,275.0,75.34246575342466,Medium
15221277.0,3miles to downtown and UT.,16192051.0,Miyeon,78723,30.29671,-97.6772,Private room,55.0,2.0,154.0,2022-11-02,2.04,1.0,344.0,24.0,2022-11-02,2,True,False,21.0,5.7534246575342465,Low
15232873.0,"Charming, Comfy Austin Bungalow Close to UT",87360734.0,Jane,78705,30.29659,-97.73575,Entire home/apt,150.0,3.0,63.0,2019-03-14,0.85,1.0,0.0,0.0,2019-03-14,3,True,False,365.0,100.0,High
15617401.0,"East Austin Gem! Yard, Deck and Sauna",1163788.0,Olivia,78721,30.26844,-97.68574,Entire home/apt,63.0,20.0,268.0,2022-07-11,3.58,3.0,102.0,7.0,2022-07-11,0,True,False,263.0,72.05479452054794,Medium
16478763.0,Austin TX apartment minutes from 6th Street,108171739.0,Joseph,78741,30.23319,-97.72756,Entire home/apt,45.0,7.0,1.0,2016-12-24,0.01,1.0,0.0,0.0,2016-12-24,5,False,True,365.0,100.0,High
15232948.0,Heart of HIP EAST SIDE House,94982704.0,Lydia,78702,30.25346,-97.72296,Entire home/apt,112.0,2.0,156.0,2022-12-05,2.09,6.0,315.0,2.0,2022-12-05,0,True,False,50.0,13.698630136986301,Low
15233818.0,Compact/Comfortable 1br Near DT (1.5 mi NW),96839417.0,Brian,78703,30.28473,-97.75797,Entire home/apt,139.0,1.0,25.0,2018-02-18,0.33,2.0,0.0,0.0,2018-02-18,6,False,True,365.0,100.0,High
15634528.0,"5 Bedrooms home (7 beds) - Spacious, Fun Amenities",15655427.0,Genevieve,78728,30.4528,-97.6862,Entire home/apt,277.0,3.0,189.0,2022-11-20,2.56,1.0,180.0,26.0,2022-11-20,6,False,True,185.0,50.68493150684932,Medium
15235776.0,Riverfront Private Suite east of Downtown,20122295.0,Gina & Michael,78702,30.2512,-97.70015,Private room,125.0,3.0,59.0,2022-03-13,0.79,1.0,0.0,1.0,2022-03-13,6,False,True,365.0,100.0,High
15239666.0,Cozy Room Close to Austin City Limits Festival,25810785.0,Anna,78746,30.26063,-97.78794,Private room,200.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
16479513.0,NW Hills Family Fun #2 w/office by AustinGetaways,487072.0,Greg & Amanda,78759,30.37583,-97.7442,Entire home/apt,320.0,45.0,49.0,2022-05-09,0.68,10.0,281.0,5.0,2022-05-09,0,True,False,84.0,23.013698630136986,Low
15646381.0,"Cozy, Private South East Austin Home",98196173.0,Christian,78744,30.19082529,-97.75303699,Entire home/apt,149.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,359.0,0.0,2022-11-13,6,False,True,6.0,1.643835616438356,Low
15241699.0,Cactus&Comfort Downtown SXSW UT ACL F1  Work@home,40076263.0,Linda,78751,30.31846,-97.7103,Private room,63.0,2.0,84.0,2022-11-03,1.12,1.0,356.0,25.0,2022-11-03,3,True,False,9.0,2.4657534246575343,Low
15251022.0,Blocks away from Lady Bird Lake,96895241.0,Maria,78741,30.23885,-97.72854,Private room,60.0,1.0,1.0,2016-10-03,0.01,1.0,0.0,0.0,2016-10-03,0,True,False,365.0,100.0,High
15657252.0,Private room to aid in your South Austin visit.,52155375.0,Russ,78739,30.19342,-97.87874,Private room,150.0,1.0,2.0,2017-03-02,0.03,1.0,0.0,0.0,2017-03-02,3,True,False,365.0,100.0,High
15661329.0,the Pink Door - 2018 SXSW Perfection,18161031.0,Kimberly,78704,30.25871,-97.75567,Entire home/apt,671.0,3.0,3.0,2017-04-23,0.04,3.0,0.0,0.0,2017-04-23,6,False,True,365.0,100.0,High
15255266.0,Hyde Park Private Room\Full Bath,8006975.0,Robert,78751,30.31005,-97.71456,Private room,375.0,1.0,2.0,2016-12-06,0.03,1.0,365.0,0.0,2016-12-06,1,True,False,0.0,0.0,Low
16480521.0,Fun & Upscale Downtown Apt - Rainey St - Brand New,44946563.0,Rob,78701,30.26087,-97.73698,Entire home/apt,305.0,2.0,4.0,2017-05-26,0.06,1.0,0.0,0.0,2017-05-26,4,True,False,365.0,100.0,High
15665823.0,Modern Retreat w/ amazing outdoor space,101155803.0,Hostel 512,78702,30.26239,-97.71478,Entire home/apt,1180.0,2.0,85.0,2022-11-13,1.21,1.0,167.0,20.0,2022-11-13,6,False,True,198.0,54.24657534246575,Medium
16486522.0,Pet Friendly Spacious 1st floor close to Domain,11587564.0,Nicholas,78727,30.42676,-97.74835,Entire home/apt,59.0,2.0,4.0,2017-05-14,0.06,1.0,0.0,0.0,2017-05-14,6,False,True,365.0,100.0,High
16514509.0,Bedroom apt to share. 2 bed apt. 1 room for SXSW,4055906.0,Spencer,78703,30.30103,-97.7796,Private room,350.0,1.0,2.0,2017-10-18,0.03,2.0,0.0,0.0,2017-10-18,2,True,False,365.0,100.0,High
17074271.0,2 bed/2 bath 5 mins from DT,14364293.0,Erin,78704,30.239,-97.7407,Entire home/apt,90.0,1.0,1.0,2017-03-22,0.01,2.0,0.0,0.0,2017-03-22,2,True,False,365.0,100.0,High
15706243.0,"Charming, Spacious Home in Unique S. Austin",34775340.0,Ria,78744,30.17913,-97.75263,Entire home/apt,60.0,2.0,24.0,2018-05-14,0.32,1.0,0.0,0.0,2018-05-14,0,True,False,365.0,100.0,High
17093373.0,SXSW Event Center in East Austin!,1157982.0,Lyon,78702,30.25916,-97.72687,Entire home/apt,6500.0,2.0,1.0,2017-03-12,0.01,4.0,363.0,0.0,2017-03-12,6,False,True,2.0,0.547945205479452,Low
15706510.0,Cozy Studio in Private Austin Garden,9554385.0,Jack,78751,30.31993,-97.72122,Entire home/apt,86.0,2.0,147.0,2022-12-04,1.98,3.0,44.0,33.0,2022-12-04,6,False,True,321.0,87.94520547945206,High
17095852.0,Gracious Historic Home right by UT,114395119.0,Lindsey,78705,30.29845,-97.73921,Entire home/apt,250.0,5.0,3.0,2018-08-07,0.04,1.0,69.0,0.0,2018-08-07,1,True,False,296.0,81.0958904109589,Medium
16516193.0,"Luxury, private room with bath in downtown Austin",73030738.0,Eileen,78705,30.28419,-97.74942,Private room,69.0,4.0,77.0,2022-03-18,1.06,4.0,0.0,1.0,2022-03-18,4,True,False,365.0,100.0,High
15729240.0,"3-DWELLING DOWNTOWN ESTATE ON 3RD ST, Walk DT!",1404731.0,Daniel,78702,30.26168,-97.7308,Entire home/apt,1543.0,3.0,40.0,2022-10-24,0.56,3.0,268.0,2.0,2022-10-24,0,True,False,97.0,26.575342465753426,Low
17103933.0,Cloud Cottage: Private Guesthouse,114816577.0,Erin And Robert,78756,30.33024,-97.73347,Entire home/apt,69.0,1.0,633.0,2022-12-06,9.44,1.0,291.0,130.0,2022-12-06,1,True,False,74.0,20.273972602739725,Low
15745163.0,"Live on SoCo! Walk to 6th St, Downtown, Rainey+++",82205354.0,Sam,78704,30.25735,-97.74756,Private room,195.0,1.0,4.0,2018-03-12,0.05,2.0,0.0,0.0,2018-03-12,0,True,False,365.0,100.0,High
17108048.0,"Bright, Airy Abode just East of Downtown/Rainey St",48915836.0,Victor,78702,30.25492,-97.73659,Entire home/apt,500.0,4.0,1.0,2019-03-13,0.02,1.0,0.0,0.0,2019-03-13,2,True,False,365.0,100.0,High
16534724.0,Honey Cloud Studio Casita on East Side,1208485.0,Caitlin,78702,30.25369,-97.72676,Entire home/apt,106.0,2.0,340.0,2022-11-13,4.71,2.0,78.0,59.0,2022-11-13,6,False,True,287.0,78.63013698630137,Medium
15792064.0,Lake Travis 3 Bed Houseboat On The Water,102163994.0,Carl,78734,30.42336,-97.94859,Entire home/apt,188.0,2.0,176.0,2022-10-23,2.37,2.0,48.0,28.0,2022-10-23,6,False,True,317.0,86.84931506849315,Medium
16545023.0,Jetsons ModPod! w/Private Bth+  Sauna Access,5742304.0,Taryn,78702,30.27881,-97.70716,Private room,85.0,1.0,14.0,2017-07-13,0.19,5.0,0.0,0.0,2017-07-13,3,True,False,365.0,100.0,High
17108114.0,"Walk to Downtown, S Congress, everywhere!",24777057.0,Kristina,78704,30.25331,-97.74853,Entire home/apt,125.0,1.0,33.0,2017-11-19,0.46,1.0,0.0,0.0,2017-11-19,6,False,True,365.0,100.0,High
17108315.0,Central/East Downtown 3 bed 1.5 bath house,3712351.0,Ben,78702,30.25387,-97.7247,Entire home/apt,450.0,2.0,9.0,2019-11-10,0.18,2.0,0.0,0.0,2019-11-10,6,False,True,365.0,100.0,High
15802175.0,The Corner Pocket,102247482.0,Austin,78704,30.23677,-97.78192,Entire home/apt,70.0,1.0,3.0,2016-11-25,0.04,1.0,0.0,0.0,2016-11-25,4,True,False,365.0,100.0,High
15826995.0,Uncle B's condo,61824187.0,UncleB,78741,30.23133,-97.73502,Entire home/apt,108.0,1.0,357.0,2022-11-14,5.59,2.0,88.0,46.0,2022-11-14,0,True,False,277.0,75.89041095890411,Medium
17109484.0,Modern Downtown Loft in ATX | Walk to Lake & Trail,233653.0,Joseph,78701,30.26523,-97.74167,Entire home/apt,150.0,2.0,3.0,2017-05-21,0.04,1.0,0.0,0.0,2017-05-21,6,False,True,365.0,100.0,High
16545961.0,Close-in Quiet Private 1B Allandale Apt,61014645.0,Rebecca,78756,30.33461,-97.74734,Entire home/apt,52.0,30.0,10.0,2018-11-01,0.14,1.0,157.0,0.0,2018-11-01,3,True,False,208.0,56.986301369863014,Medium
16547602.0,9 mins to COTA/10 mins to Airport,27979718.0,Roni,78719,30.17627,-97.68937,Private room,85.0,2.0,40.0,2022-04-10,0.55,3.0,0.0,2.0,2022-04-10,6,False,True,365.0,100.0,High
15830951.0,Home In Heart of East Austin With Fire Pit,3646542.0,Mark,78702,30.26427,-97.721,Entire home/apt,221.0,2.0,32.0,2019-11-04,0.43,2.0,0.0,0.0,2019-11-04,0,True,False,365.0,100.0,High
16556622.0,Cozy Condo - Minutes to Downtown,13560267.0,Di,78704,30.23556,-97.76546,Entire home/apt,114.0,3.0,33.0,2022-11-30,0.47,1.0,40.0,14.0,2022-11-30,2,True,False,325.0,89.04109589041096,High
17130373.0,kesten's house guest bedroom (free bike included!),41545628.0,Kesten,78702,30.27175,-97.71642,Private room,30.0,30.0,16.0,2022-07-26,0.22,3.0,8.0,3.0,2022-07-26,1,True,False,357.0,97.80821917808218,High
15873476.0,King  size room & bath.,102910881.0,Valdete,78754,30.37236,-97.65247,Private room,55.0,2.0,137.0,2022-12-04,1.85,2.0,88.0,24.0,2022-12-04,6,False,True,277.0,75.89041095890411,Medium
17134161.0,"Brand new modern, one story, cozy 3 bdrm house",1846729.0,Trevor,78754,30.35762,-97.61647,Entire home/apt,221.0,2.0,1.0,2017-03-13,0.01,1.0,0.0,0.0,2017-03-13,0,True,False,365.0,100.0,High
17134602.0,"2b Condo near Townlake, 2mi from DT,  SXSW/F1/ACL",61729692.0,Johnny,78741,30.24269,-97.72321,Entire home/apt,100.0,2.0,17.0,2018-05-28,0.24,2.0,0.0,0.0,2018-05-28,0,True,False,365.0,100.0,High
15873822.0,Perfect East 6th Downtown Loft,996571.0,Marta,78702,30.26289,-97.72832,Entire home/apt,94.0,2.0,3.0,2017-03-14,0.04,1.0,0.0,0.0,2017-03-14,1,True,False,365.0,100.0,High
17139850.0,Retro Cool Cozy Hyde Park Apartment,1732198.0,D.R.,78751,30.30596,-97.7181,Entire home/apt,210.0,5.0,1.0,2017-03-16,0.01,1.0,0.0,0.0,2017-03-16,3,True,False,365.0,100.0,High
16585918.0,3 Acre nature hideaway in Austin - Casita 4,7859118.0,Kristen & Corey,78744,30.17238,-97.76916,Entire home/apt,150.0,14.0,67.0,2022-11-02,0.94,3.0,267.0,3.0,2022-11-02,2,True,False,98.0,26.84931506849315,Low
15876377.0,Small house in great location,16641641.0,James,78702,30.25758,-97.72256,Entire home/apt,62.0,2.0,25.0,2017-10-26,0.34,1.0,0.0,0.0,2017-10-26,3,True,False,365.0,100.0,High
16588135.0,"Central AUS studio - 30+ days, msg direct!",45827530.0,Adelaine & Marc,78756,30.32,-97.748886,Entire home/apt,80.0,30.0,43.0,2022-11-27,0.9,1.0,3.0,15.0,2022-11-27,6,False,True,362.0,99.17808219178083,High
17140752.0,Central East Austin Custom Luxury. Live local!,5591302.0,Killian,78702,30.26912,-97.72361,Entire home/apt,394.0,3.0,37.0,2022-12-04,0.53,1.0,143.0,34.0,2022-12-04,6,False,True,222.0,60.82191780821918,Medium
15886011.0,Stay on 6th Street | Walk to Convention Center,88769927.0,Jason,78702,30.26535,-97.73215,Entire home/apt,278.0,1.0,657.0,2022-12-13,8.86,12.0,337.0,125.0,2022-12-13,1,True,False,28.0,7.671232876712329,Low
17142215.0,"3 beds on South Congress - walk everywhere! DT, 6",82205354.0,Sam,78704,30.25643,-97.748,Entire home/apt,755.0,1.0,1.0,2017-03-12,0.01,2.0,0.0,0.0,2017-03-12,6,False,True,365.0,100.0,High
15901939.0,Comfortable Studio near UT/DT,103150778.0,Julian,78705,30.28758,-97.74885,Entire home/apt,125.0,2.0,2.0,2017-05-14,0.03,1.0,0.0,0.0,2017-05-14,6,False,True,365.0,100.0,High
17153001.0,Sun-Soaked and Spacious Home near The Capitol,2293378.0,Kathryn,78703,30.27771,-97.75311,Entire home/apt,185.0,30.0,18.0,2022-11-15,0.27,3.0,258.0,2.0,2022-11-15,1,True,False,107.0,29.315068493150687,Low
16588364.0,Upscale Contemporary Apartment off South Congress,95949090.0,Karoline,78745,30.20977,-97.77336,Entire home/apt,112.0,2.0,2.0,2017-01-25,0.03,1.0,0.0,0.0,2017-01-25,2,True,False,365.0,100.0,High
15916842.0,Modern downtown craftsman bungalow,97784673.0,Bob,78702,30.28072,-97.71431,Entire home/apt,265.0,3.0,17.0,2022-10-24,0.23,1.0,257.0,14.0,2022-10-24,0,True,False,108.0,29.589041095890412,Low
16615311.0,The Williams Ranchette,47499302.0,Annie,78737,30.15568,-97.97216,Entire home/apt,150.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
17155476.0,Beautiful Modern and Spacious Duplex-South Austin,109751507.0,Steven,78748,30.17548,-97.83359,Entire home/apt,82.0,1.0,9.0,2019-06-24,0.13,2.0,0.0,0.0,2019-06-24,0,True,False,365.0,100.0,High
15918079.0,"4 Bedrooms, 12 mins to DT, Dell Match Play, Domain",2216540.0,Marti,78731,30.34571,-97.76107,Entire home/apt,750.0,3.0,11.0,2022-11-06,0.29,1.0,45.0,5.0,2022-11-06,6,False,True,320.0,87.67123287671232,High
17159078.0,Downtown Austin Living,9331829.0,Allison,78701,30.27939,-97.74535,Entire home/apt,220.0,2.0,3.0,2017-05-21,0.04,1.0,0.0,0.0,2017-05-21,6,False,True,365.0,100.0,High
16620630.0,Master bedroom 15 minutes from ACL,109703736.0,Riley,78723,30.31477,-97.66853,Private room,34.0,1.0,8.0,2017-09-24,0.11,2.0,0.0,0.0,2017-09-24,6,False,True,365.0,100.0,High
15918243.0,Eastside Downtown House - 2 Bedroom/w large deck,4847469.0,Justin,78702,30.27658,-97.70388,Entire home/apt,211.0,28.0,6.0,2022-03-15,0.08,4.0,89.0,1.0,2022-03-15,1,True,False,276.0,75.61643835616438,Medium
16628889.0,Walk to SoCo/Downtown 1BD/1BR Condo w/ Pool!,307989096.0,Maris Stella,78704,30.25013,-97.74369,Entire home/apt,81.0,1.0,267.0,2022-12-09,3.77,1.0,76.0,86.0,2022-12-09,4,True,False,289.0,79.17808219178082,Medium
17160578.0,"★Modern,CozyCouple's Getaway w/Relaxing Patio!",17896706.0,Mark,78701,30.27855,-97.74406,Entire home/apt,561.0,1.0,533.0,2022-11-25,7.5,2.0,71.0,78.0,2022-11-25,4,True,False,294.0,80.54794520547945,Medium
15940810.0,The little Bradley - corporate guest's delight,18161031.0,Kimberly,78704,30.25689,-97.75612,Entire home/apt,250.0,2.0,4.0,2017-09-03,0.06,3.0,0.0,0.0,2017-09-03,6,False,True,365.0,100.0,High
16628934.0,Designer Home Built for Entertaining,40495203.0,Stacy,78704,30.25523,-97.77667,Entire home/apt,1500.0,4.0,15.0,2022-10-24,0.21,1.0,351.0,3.0,2022-10-24,0,True,False,14.0,3.8356164383561646,Low
16633368.0,Backyard Tiny House only 12 minutes from downtown,3425666.0,Nate,78758,30.35578,-97.70774,Entire home/apt,54.0,1.0,681.0,2022-11-25,9.45,5.0,77.0,69.0,2022-11-25,4,True,False,288.0,78.9041095890411,Medium
15942648.0,LOCATION & LUXURY - walk to downtown & Whole Foods,103485244.0,Nancy And Vin,78703,30.27356,-97.75709,Entire home/apt,127.0,1.0,365.0,2022-12-13,4.96,1.0,244.0,76.0,2022-12-13,1,True,False,121.0,33.15068493150685,Medium
16633461.0,Not Currently Available!,108766229.0,Kaylie,78701,30.26661,-97.7382,Entire home/apt,2000.0,3.0,1.0,2018-03-04,0.02,1.0,0.0,0.0,2018-03-04,6,False,True,365.0,100.0,High
16646919.0,Beautiful House bright space- POOL! 3/2+flex space,110019137.0,Amy,78749,30.22562,-97.86103,Entire home/apt,463.0,2.0,132.0,2022-11-25,1.88,1.0,316.0,21.0,2022-11-25,4,True,False,49.0,13.424657534246576,Low
17173166.0,Cozy 4BR house close to CotA & DT w/ fast wifi,35817561.0,Jen And Steven,78744,30.1621,-97.73018,Entire home/apt,101.0,1.0,266.0,2022-12-11,4.21,80.0,359.0,42.0,2022-12-11,6,False,True,6.0,1.643835616438356,Low
17174216.0,Eastside charmer- minutes from entertainment,115543970.0,Eva,78702,30.27981,-97.71263,Entire home/apt,99.0,2.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
17177301.0,"Quiet, charming South Austin casita",74659906.0,Gabriel,78745,30.22294,-97.7842,Entire home/apt,77.0,1.0,398.0,2022-12-01,5.67,1.0,134.0,103.0,2022-12-01,3,True,False,231.0,63.287671232876704,Medium
15943159.0,1Southeast Modern Home 10 miles to Downtown,103489944.0,Nikki,78744,30.16338,-97.72416,Private room,35.0,30.0,54.0,2022-08-20,0.74,2.0,86.0,3.0,2022-08-20,5,False,True,279.0,76.43835616438356,Medium
17178125.0,Quiet private space walkable to downtown or SoCo m,1804184.0,Murray,78704,30.25164,-97.75566,Private room,75.0,730.0,11.0,2018-03-16,0.16,5.0,179.0,0.0,2018-03-16,4,True,False,186.0,50.95890410958904,Medium
15954561.0,Friendly Room in Charming Cherrywood Neighborhood,7959359.0,Irene,78722,30.29191,-97.70966,Private room,25.0,2.0,1.0,2016-12-24,0.01,1.0,0.0,0.0,2016-12-24,5,False,True,365.0,100.0,High
16661758.0,"Private Bed/Bath Close to Downtown, Airport, F1",44541923.0,Stefan,78744,30.19983,-97.73083,Private room,65.0,1.0,8.0,2019-11-02,0.14,2.0,0.0,0.0,2019-11-02,5,False,True,365.0,100.0,High
17179008.0,"1 mi. to UT, Erwin Ctr, 1 blk to coffee,food, beer",114600701.0,Neal,78702,30.2782,-97.72133,Private room,65.0,3.0,76.0,2022-10-17,1.08,1.0,0.0,3.0,2022-10-17,0,True,False,365.0,100.0,High
15956612.0,Historic Harthan,32535697.0,Chet,78703,30.27282,-97.75858,Entire home/apt,135.0,2.0,281.0,2022-12-14,3.86,7.0,98.0,33.0,2022-12-14,2,True,False,267.0,73.15068493150685,Medium
17179588.0,Cozy space and conveniantly located,39448688.0,Nereida,78758,30.41364,-97.69352,Entire home/apt,65.0,2.0,2.0,2017-10-17,0.03,1.0,0.0,0.0,2017-10-17,1,True,False,365.0,100.0,High
15966725.0,Private Cottage in the Heart of Austin,1543716.0,Andrew,78704,30.24542,-97.74763,Entire home/apt,179.0,3.0,120.0,2022-11-14,1.69,2.0,49.0,5.0,2022-11-14,0,True,False,316.0,86.57534246575342,Medium
17188043.0,Central Austin Oasis in Allandale,46982369.0,Olivia,78756,30.33216,-97.74243,Entire home/apt,125.0,30.0,15.0,2022-05-10,0.26,1.0,112.0,3.0,2022-05-10,1,True,False,253.0,69.31506849315069,Medium
16677799.0,Master w/ Private Bath #1 {NW Hwy 183},96577325.0,Caleb,78729,30.46105,-97.78742,Private room,25.0,1.0,297.0,2022-12-04,4.13,5.0,149.0,30.0,2022-12-04,6,False,True,216.0,59.178082191780824,Medium
17209248.0,Modern Cottage w/ Private Patio- Great location!,55098656.0,Chris And Haven,78757,30.34256,-97.72525,Entire home/apt,89.0,30.0,111.0,2018-10-29,1.59,1.0,0.0,0.0,2018-10-29,0,True,False,365.0,100.0,High
15985678.0,Sweet Suite On A Creek,7345137.0,Cassie,78723,30.31203,-97.67135,Entire home/apt,90.0,1.0,66.0,2022-11-24,0.94,4.0,327.0,8.0,2022-11-24,3,True,False,38.0,10.41095890410959,Low
17211643.0,"Artsy, private Gem near Iconic South Congress",2466625.0,Christine,78704,30.23476,-97.75947,Entire home/apt,99.0,1.0,65.0,2022-12-08,0.93,1.0,136.0,18.0,2022-12-08,3,True,False,229.0,62.73972602739726,Medium
16710494.0,Welcome to The Blunn Creek Studio (C) Queen bed and parking!,579290.0,Jay,78704,30.24568,-97.7457,Entire home/apt,81.0,3.0,197.0,2022-11-27,2.73,23.0,224.0,42.0,2022-11-27,6,False,True,141.0,38.63013698630137,Medium
16720467.0,"Brand NEW Building, Close to Downtown SoCo Rainey",1031007.0,Nick,78741,30.24462,-97.72276,Entire home/apt,225.0,3.0,3.0,2017-04-03,0.04,1.0,0.0,0.0,2017-04-03,0,True,False,365.0,100.0,High
15987775.0,Cozy Artist Retreat,103888825.0,Veronique,78735,30.23626,-97.84667,Entire home/apt,164.0,2.0,98.0,2022-11-13,1.33,1.0,82.0,13.0,2022-11-13,6,False,True,283.0,77.53424657534246,Medium
16726636.0,* Upscale Studio Loft - Walk to SoCo & DT *,80406.0,Dani,78704,30.24718,-97.7457,Entire home/apt,348.0,1.0,8.0,2022-10-24,0.11,6.0,0.0,2.0,2022-10-24,0,True,False,365.0,100.0,High
16750533.0,Spacious apt next to South Congress & Lamar,25037949.0,Marie,78704,30.23261,-97.76477,Entire home/apt,249.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
17217284.0,Bohemian Sophistication,384304.0,Tiffany,78702,30.26526,-97.71804,Entire home/apt,305.0,4.0,41.0,2022-11-28,0.69,1.0,3.0,4.0,2022-11-28,0,True,False,362.0,99.17808219178083,High
17219191.0,"Walk to Downtown from Spacious, Eastside Sanctuary",1975748.0,Meredith,78702,30.27863,-97.72352,Entire home/apt,232.0,1.0,103.0,2022-10-24,1.47,5.0,25.0,19.0,2022-10-24,0,True,False,340.0,93.15068493150685,High
15990274.0,2Southeast Modern Home 10 Miles to Downtown,103489944.0,Nikki,78744,30.16573,-97.72405,Private room,35.0,30.0,51.0,2022-08-31,0.7,2.0,142.0,4.0,2022-08-31,2,True,False,223.0,61.09589041095891,Medium
17223369.0,East Austin Cottage,8492336.0,Alison,78702,30.27678,-97.70341,Entire home/apt,500.0,3.0,1.0,2017-03-15,0.01,1.0,0.0,0.0,2017-03-15,2,True,False,365.0,100.0,High
16768276.0,2 modern rooms with vintage touches in hip home,18267652.0,Clara,78721,30.28241,-97.68351,Private room,190.0,2.0,2.0,2018-10-07,0.03,1.0,89.0,0.0,2018-10-07,6,False,True,276.0,75.61643835616438,Medium
16014403.0,Cozy Room #3 {NW Hwy 183},96577325.0,Caleb,78729,30.46028,-97.78565,Private room,27.0,1.0,370.0,2022-11-18,5.0,5.0,171.0,62.0,2022-11-18,4,True,False,194.0,53.15068493150685,Medium
17232532.0,★Families/Couples★ Perfect for a Home Base,12925390.0,Nathan,78745,30.19753,-97.82552,Entire home/apt,73.0,2.0,357.0,2022-12-04,5.06,4.0,113.0,63.0,2022-12-04,6,False,True,252.0,69.04109589041096,Medium
16018534.0,Private MASTER bed & bath (2 bed & 2 bath) @Domain,100123154.0,James,78758,30.39815,-97.72044,Private room,300.0,2.0,57.0,2019-08-16,0.78,1.0,89.0,0.0,2019-08-16,4,True,False,276.0,75.61643835616438,Medium
17235655.0,Entire house in Central Austin,116099007.0,Lisa,78731,30.31099,-97.75105,Entire home/apt,320.0,4.0,1.0,2017-03-17,0.01,1.0,0.0,0.0,2017-03-17,4,True,False,365.0,100.0,High
17237447.0,Rainey Street Vibes,38116017.0,Elle,78701,30.25941,-97.73744,Entire home/apt,160.0,3.0,11.0,2018-05-13,0.19,1.0,0.0,0.0,2018-05-13,6,False,True,365.0,100.0,High
16768495.0,3 bedroom 1 bath 1600 sqft  cozy home Central ATX.,40836713.0,Jason,78757,30.35388,-97.72693,Entire home/apt,163.0,3.0,9.0,2017-03-25,0.13,1.0,89.0,0.0,2017-03-25,5,False,True,276.0,75.61643835616438,Medium
16768939.0,Lake Travis /Austin/Apt 1B1B lake access property,109534487.0,Mayra,78734,30.4295,-97.94444,Entire home/apt,86.0,1.0,153.0,2022-10-09,2.15,4.0,178.0,25.0,2022-10-09,6,False,True,187.0,51.23287671232877,Medium
16038780.0,Updated Studio Apt Near the Airport & Downtown!,101217084.0,Zahid,78741,30.23409,-97.73102,Entire home/apt,65.0,1.0,0.0,2022-11-13,1.603915943353132,1.0,0.0,0.0,2022-11-13,6,False,True,365.0,100.0,High
16771394.0,"Kick back close to downtown, in a Barton Hills 3/2",50700154.0,Kevin & Kara,78704,30.24515,-97.78424,Entire home/apt,225.0,2.0,7.0,2019-11-04,0.1,1.0,0.0,0.0,2019-11-04,0,True,False,365.0,100.0,High
